usuario,fecha,ejercicio,set,peso (kg),reps,rpe,rir,cumplió_objetivo
intermedio_11,2025-03-01,peso muerto,1,168.3,10,8.9,1.1,False
intermedio_11,2025-03-01,peso muerto,2,169.9,6,8.3,1.7,False
intermedio_11,2025-03-01,peso muerto,3,171.6,6,8.5,1.5,False
intermedio_11,2025-03-01,peso muerto,4,173.4,7,7.6,2.4,True
intermedio_11,2025-03-02,press banca,1,113.3,9,7.1,2.9,True
intermedio_11,2025-03-02,press banca,2,114.4,10,7.5,2.5,True
intermedio_11,2025-03-02,press banca,3,115.6,7,7.2,2.8,True
intermedio_11,2025-03-02,press banca,4,116.7,8,7.8,2.2,True
intermedio_11,2025-03-02,press banca,5,117.9,9,8.8,1.2,False
intermedio_11,2025-03-04,remo con barra,1,94.7,7,7.0,3.0,True
intermedio_11,2025-03-04,remo con barra,2,95.6,6,6.9,3.1,False
intermedio_11,2025-03-04,remo con barra,3,96.6,5,7.0,3.0,False
intermedio_11,2025-03-04,remo con barra,4,97.5,8,8.5,1.5,False
intermedio_11,2025-03-04,remo con barra,5,98.5,5,7.7,2.3,False
intermedio_11,2025-03-06,dominadas,1,26.8,10,7.9,2.1,True
intermedio_11,2025-03-06,dominadas,2,27.1,10,8.4,1.6,False
intermedio_11,2025-03-06,dominadas,3,27.3,10,7.4,2.6,True
intermedio_11,2025-03-08,remo con barra,1,99.5,7,8.9,1.1,False
intermedio_11,2025-03-08,remo con barra,2,100.5,10,7.6,2.4,True
intermedio_11,2025-03-08,remo con barra,3,101.5,9,6.8,3.2,True
intermedio_11,2025-03-08,remo con barra,4,102.5,5,8.7,1.3,False
intermedio_11,2025-03-08,remo con barra,5,103.6,9,6.7,3.3,True
intermedio_11,2025-03-11,sentadilla,1,131.5,10,7.0,3.0,True
intermedio_11,2025-03-11,sentadilla,2,132.8,5,7.7,2.3,False
intermedio_11,2025-03-11,sentadilla,3,134.1,5,7.0,3.0,False
intermedio_11,2025-03-11,sentadilla,4,135.5,5,7.4,2.6,False
intermedio_11,2025-03-14,press banca,1,119.1,9,6.6,3.4,True
intermedio_11,2025-03-14,press banca,2,120.2,6,6.6,3.4,False
intermedio_11,2025-03-14,press banca,3,121.4,9,8.0,2.0,True
intermedio_11,2025-03-15,sentadilla,1,136.8,8,7.1,2.9,True
intermedio_11,2025-03-15,sentadilla,2,138.2,7,8.0,2.0,True
intermedio_11,2025-03-15,sentadilla,3,139.6,7,6.5,3.5,True
intermedio_11,2025-03-15,sentadilla,4,141.0,7,8.8,1.2,False
intermedio_11,2025-03-18,sentadilla,1,142.4,7,8.6,1.4,False
intermedio_11,2025-03-18,sentadilla,2,143.8,5,8.1,1.9,False
intermedio_11,2025-03-18,sentadilla,3,145.2,7,7.1,2.9,True
intermedio_11,2025-03-18,sentadilla,4,146.7,6,7.0,3.0,False
intermedio_11,2025-03-20,sentadilla,1,148.2,9,7.3,2.7,True
intermedio_11,2025-03-20,sentadilla,2,149.6,9,8.8,1.2,False
intermedio_11,2025-03-20,sentadilla,3,151.1,6,8.9,1.1,False
intermedio_11,2025-03-25,sentadilla,1,152.7,8,8.9,1.1,False
intermedio_11,2025-03-25,sentadilla,2,154.2,9,9.0,1.0,False
intermedio_11,2025-03-25,sentadilla,3,155.7,5,7.7,2.3,False
intermedio_11,2025-03-25,sentadilla,4,157.3,7,8.8,1.2,False
intermedio_11,2025-03-25,sentadilla,5,158.9,8,7.3,2.7,True
intermedio_11,2025-03-29,dominadas,1,27.6,6,7.1,2.9,False
intermedio_11,2025-03-29,dominadas,2,27.9,6,6.9,3.1,False
intermedio_11,2025-03-29,dominadas,3,28.2,9,7.9,2.1,True
novato_12,2025-01-05,dominadas,1,0.0,10,8.1,1.9,False
novato_12,2025-01-05,dominadas,2,0.0,6,7.5,2.5,False
novato_12,2025-01-05,dominadas,3,0.0,10,8.2,1.8,False
novato_12,2025-01-05,dominadas,4,0.0,6,9.3,0.7,False
novato_12,2025-01-05,dominadas,5,0.0,5,9.9,0.1,False
novato_12,2025-01-06,press banca,1,57.7,7,8.3,1.7,False
novato_12,2025-01-06,press banca,2,57.9,8,9.1,0.9,False
novato_12,2025-01-06,press banca,3,58.2,9,9.8,0.2,False
novato_12,2025-01-06,press banca,4,58.5,9,8.8,1.2,False
novato_12,2025-01-06,press banca,5,58.8,6,8.4,1.6,False
novato_12,2025-01-09,peso muerto,1,59.3,6,7.9,2.1,False
novato_12,2025-01-09,peso muerto,2,59.6,10,8.3,1.7,False
novato_12,2025-01-09,peso muerto,3,59.9,7,8.8,1.2,False
novato_12,2025-01-09,peso muerto,4,60.2,7,9.4,0.6,False
novato_12,2025-01-09,peso muerto,5,60.5,7,9.7,0.3,False
novato_12,2025-01-11,dominadas,1,0.0,6,7.9,2.1,False
novato_12,2025-01-11,dominadas,2,0.0,7,9.1,0.9,False
novato_12,2025-01-11,dominadas,3,0.0,7,9.7,0.3,False
novato_12,2025-01-11,dominadas,4,0.0,7,9.3,0.7,False
novato_12,2025-01-11,dominadas,5,0.0,10,7.8,2.2,True
novato_12,2025-01-12,sentadilla,1,72.6,5,8.2,1.8,False
novato_12,2025-01-12,sentadilla,2,73.0,8,8.8,1.2,False
novato_12,2025-01-12,sentadilla,3,73.3,5,9.1,0.9,False
novato_12,2025-01-14,sentadilla,1,73.7,9,8.9,1.1,False
novato_12,2025-01-14,sentadilla,2,74.1,8,7.9,2.1,True
novato_12,2025-01-14,sentadilla,3,74.4,9,9.8,0.2,False
novato_12,2025-01-16,dominadas,1,0.0,6,8.5,1.5,False
novato_12,2025-01-16,dominadas,2,0.0,8,9.6,0.4,False
novato_12,2025-01-16,dominadas,3,0.0,5,7.7,2.3,False
novato_12,2025-01-19,sentadilla,1,74.8,10,9.7,0.3,False
novato_12,2025-01-19,sentadilla,2,75.2,7,9.7,0.3,False
novato_12,2025-01-19,sentadilla,3,75.6,5,9.1,0.9,False
novato_12,2025-01-22,dominadas,1,0.0,7,8.5,1.5,False
novato_12,2025-01-22,dominadas,2,0.0,10,8.2,1.8,False
novato_12,2025-01-22,dominadas,3,0.0,10,9.9,0.1,False
novato_12,2025-01-25,peso muerto,1,60.8,5,8.8,1.2,False
novato_12,2025-01-25,peso muerto,2,61.1,6,7.7,2.3,False
novato_12,2025-01-25,peso muerto,3,61.4,5,9.6,0.4,False
novato_12,2025-01-25,peso muerto,4,61.7,9,9.1,0.9,False
novato_12,2025-01-25,peso muerto,5,62.0,8,8.1,1.9,False
novato_12,2025-01-27,remo con barra,1,37.5,9,9.8,0.2,False
novato_12,2025-01-27,remo con barra,2,37.7,5,8.3,1.7,False
novato_12,2025-01-27,remo con barra,3,37.9,9,7.7,2.3,True
novato_12,2025-01-29,remo con barra,1,38.1,6,9.2,0.8,False
novato_12,2025-01-29,remo con barra,2,38.3,8,8.1,1.9,False
novato_12,2025-01-29,remo con barra,3,38.5,8,7.8,2.2,True
novato_12,2025-02-01,peso muerto,1,62.4,8,8.9,1.1,False
novato_12,2025-02-01,peso muerto,2,62.7,6,8.3,1.7,False
novato_12,2025-02-01,peso muerto,3,63.0,9,9.5,0.5,False
novato_12,2025-02-02,press banca,1,59.1,9,7.8,2.2,True
novato_12,2025-02-02,press banca,2,59.4,10,9.9,0.1,False
novato_12,2025-02-02,press banca,3,59.7,8,8.7,1.3,False
novato_12,2025-02-02,press banca,4,60.0,10,9.2,0.8,False
novato_12,2025-02-02,press banca,5,60.3,10,8.5,1.5,False
novato_12,2025-02-05,remo con barra,1,38.7,8,9.4,0.6,False
novato_12,2025-02-05,remo con barra,2,38.9,5,9.3,0.7,False
novato_12,2025-02-05,remo con barra,3,39.1,9,9.6,0.4,False
novato_12,2025-02-05,remo con barra,4,39.2,7,9.2,0.8,False
novato_12,2025-02-06,press banca,1,60.6,5,9.5,0.5,False
novato_12,2025-02-06,press banca,2,60.9,5,8.0,2.0,False
novato_12,2025-02-06,press banca,3,61.2,9,9.3,0.7,False
novato_12,2025-02-06,press banca,4,61.5,10,8.9,1.1,False
novato_12,2025-02-06,press banca,5,61.8,8,9.7,0.3,False
novato_12,2025-02-08,sentadilla,1,75.9,5,9.6,0.4,False
novato_12,2025-02-08,sentadilla,2,76.3,8,9.5,0.5,False
novato_12,2025-02-08,sentadilla,3,76.7,5,8.7,1.3,False
novato_12,2025-02-11,press banca,1,62.1,5,8.8,1.2,False
novato_12,2025-02-11,press banca,2,62.5,10,9.6,0.4,False
novato_12,2025-02-11,press banca,3,62.8,5,8.7,1.3,False
novato_12,2025-02-11,press banca,4,63.1,7,9.1,0.9,False
novato_12,2025-02-14,peso muerto,1,63.3,8,10.0,0.0,False
novato_12,2025-02-14,peso muerto,2,63.6,5,9.3,0.7,False
novato_12,2025-02-14,peso muerto,3,63.9,5,7.5,2.5,False
novato_12,2025-02-16,peso muerto,1,64.2,10,7.8,2.2,True
novato_12,2025-02-16,peso muerto,2,64.6,6,8.2,1.8,False
novato_12,2025-02-16,peso muerto,3,64.9,7,8.8,1.2,False
novato_12,2025-02-16,peso muerto,4,65.2,5,9.7,0.3,False
novato_12,2025-02-19,dominadas,1,0.0,7,8.6,1.4,False
novato_12,2025-02-19,dominadas,2,0.0,7,9.6,0.4,False
novato_12,2025-02-19,dominadas,3,0.0,10,9.1,0.9,False
novato_12,2025-02-19,dominadas,4,0.0,7,9.6,0.4,False
novato_12,2025-02-22,remo con barra,1,39.4,7,7.6,2.4,True
novato_12,2025-02-22,remo con barra,2,39.6,8,9.6,0.4,False
novato_12,2025-02-22,remo con barra,3,39.8,7,8.2,1.8,False
novato_12,2025-02-25,press banca,1,63.4,10,9.5,0.5,False
novato_12,2025-02-25,press banca,2,63.7,5,9.0,1.0,False
novato_12,2025-02-25,press banca,3,64.0,5,9.2,0.8,False
novato_12,2025-02-25,press banca,4,64.3,9,9.2,0.8,False
novato_12,2025-02-28,remo con barra,1,40.0,6,8.2,1.8,False
novato_12,2025-02-28,remo con barra,2,40.2,6,9.8,0.2,False
novato_12,2025-02-28,remo con barra,3,40.4,6,8.5,1.5,False
novato_12,2025-03-01,dominadas,1,0.0,5,8.6,1.4,False
novato_12,2025-03-01,dominadas,2,0.0,6,8.7,1.3,False
novato_12,2025-03-01,dominadas,3,0.0,8,8.9,1.1,False
novato_12,2025-03-01,dominadas,4,0.0,9,8.4,1.6,False
novato_12,2025-03-04,press banca,1,64.7,7,9.7,0.3,False
novato_12,2025-03-04,press banca,2,65.0,6,8.7,1.3,False
novato_12,2025-03-04,press banca,3,65.3,6,9.6,0.4,False
novato_12,2025-03-04,press banca,4,65.6,5,8.3,1.7,False
novato_12,2025-03-04,press banca,5,66.0,10,8.5,1.5,False
novato_12,2025-03-07,dominadas,1,0.0,9,8.4,1.6,False
novato_12,2025-03-07,dominadas,2,0.0,7,7.7,2.3,True
novato_12,2025-03-07,dominadas,3,0.0,5,8.7,1.3,False
novato_12,2025-03-09,peso muerto,1,65.5,10,8.0,2.0,True
novato_12,2025-03-09,peso muerto,2,65.9,10,9.6,0.4,False
novato_12,2025-03-09,peso muerto,3,66.2,10,9.6,0.4,False
novato_12,2025-03-09,peso muerto,4,66.5,8,8.1,1.9,False
novato_12,2025-03-10,peso muerto,1,66.9,9,9.5,0.5,False
novato_12,2025-03-10,peso muerto,2,67.2,5,9.6,0.4,False
novato_12,2025-03-10,peso muerto,3,67.5,7,9.8,0.2,False
novato_12,2025-03-11,remo con barra,1,40.6,8,8.4,1.6,False
novato_12,2025-03-11,remo con barra,2,40.8,10,8.6,1.4,False
novato_12,2025-03-11,remo con barra,3,41.0,8,9.6,0.4,False
novato_12,2025-03-11,remo con barra,4,41.3,8,9.2,0.8,False
novato_12,2025-03-11,remo con barra,5,41.5,10,8.1,1.9,False
novato_12,2025-03-13,press banca,1,66.3,9,9.1,0.9,False
novato_12,2025-03-13,press banca,2,66.6,8,8.3,1.7,False
novato_12,2025-03-13,press banca,3,67.0,8,8.5,1.5,False
novato_12,2025-03-13,press banca,4,67.3,5,9.7,0.3,False
novato_12,2025-03-13,press banca,5,67.6,6,8.5,1.5,False
novato_12,2025-03-16,remo con barra,1,41.7,8,7.7,2.3,True
novato_12,2025-03-16,remo con barra,2,41.9,7,9.8,0.2,False
novato_12,2025-03-16,remo con barra,3,42.1,7,8.1,1.9,False
novato_12,2025-03-16,remo con barra,4,42.3,6,9.4,0.6,False
novato_12,2025-03-17,peso muerto,1,67.9,5,8.0,2.0,False
novato_12,2025-03-17,peso muerto,2,68.2,7,9.3,0.7,False
novato_12,2025-03-17,peso muerto,3,68.6,8,7.6,2.4,True
novato_12,2025-03-17,peso muerto,4,68.9,8,8.2,1.8,False
novato_12,2025-03-19,sentadilla,1,77.1,5,7.8,2.2,False
novato_12,2025-03-19,sentadilla,2,77.5,6,8.6,1.4,False
novato_12,2025-03-19,sentadilla,3,77.9,8,8.6,1.4,False
novato_12,2025-03-19,sentadilla,4,78.2,8,8.5,1.5,False
novato_12,2025-03-19,sentadilla,5,78.6,10,9.8,0.2,False
novato_12,2025-03-21,remo con barra,1,42.5,6,9.4,0.6,False
novato_12,2025-03-21,remo con barra,2,42.7,5,8.3,1.7,False
novato_12,2025-03-21,remo con barra,3,42.9,5,9.8,0.2,False
novato_12,2025-03-24,sentadilla,1,79.0,8,9.5,0.5,False
novato_12,2025-03-24,sentadilla,2,79.4,5,9.6,0.4,False
novato_12,2025-03-24,sentadilla,3,79.8,5,9.1,0.9,False
novato_12,2025-03-26,remo con barra,1,43.1,5,7.6,2.4,False
novato_12,2025-03-26,remo con barra,2,43.4,10,8.6,1.4,False
novato_12,2025-03-26,remo con barra,3,43.6,6,8.5,1.5,False
novato_12,2025-03-26,remo con barra,4,43.8,7,8.3,1.7,False
novato_12,2025-03-26,remo con barra,5,44.0,10,8.3,1.7,False
novato_12,2025-03-31,remo con barra,1,44.2,6,7.9,2.1,False
novato_12,2025-03-31,remo con barra,2,44.5,6,9.6,0.4,False
novato_12,2025-03-31,remo con barra,3,44.7,10,8.0,2.0,True
novato_12,2025-03-31,remo con barra,4,44.9,9,8.4,1.6,False
intermedio_13,2025-01-01,press banca,1,78.3,8,8.6,1.4,False
intermedio_13,2025-01-01,press banca,2,79.1,5,6.6,3.4,False
intermedio_13,2025-01-01,press banca,3,79.9,9,6.6,3.4,True
intermedio_13,2025-01-01,press banca,4,80.7,6,6.5,3.5,False
intermedio_13,2025-01-02,peso muerto,1,128.3,8,7.7,2.3,True
intermedio_13,2025-01-02,peso muerto,2,129.6,9,8.5,1.5,False
intermedio_13,2025-01-02,peso muerto,3,130.9,9,7.8,2.2,True
intermedio_13,2025-01-06,remo con barra,1,88.4,6,7.1,2.9,False
intermedio_13,2025-01-06,remo con barra,2,89.3,7,7.6,2.4,True
intermedio_13,2025-01-06,remo con barra,3,90.1,7,7.1,2.9,True
intermedio_13,2025-01-06,remo con barra,4,91.1,10,8.8,1.2,False
intermedio_13,2025-01-06,remo con barra,5,92.0,10,7.7,2.3,True
intermedio_13,2025-01-08,dominadas,1,16.7,8,7.5,2.5,True
intermedio_13,2025-01-08,dominadas,2,16.8,10,8.3,1.7,False
intermedio_13,2025-01-08,dominadas,3,17.0,9,7.9,2.1,True
intermedio_13,2025-01-08,dominadas,4,17.2,9,8.1,1.9,False
intermedio_13,2025-01-08,dominadas,5,17.3,8,9.0,1.0,False
intermedio_13,2025-01-10,sentadilla,1,118.9,9,8.4,1.6,False
intermedio_13,2025-01-10,sentadilla,2,120.1,10,8.9,1.1,False
intermedio_13,2025-01-10,sentadilla,3,121.3,9,7.5,2.5,True
intermedio_13,2025-01-10,sentadilla,4,122.6,9,8.3,1.7,False
intermedio_13,2025-01-12,press banca,1,81.5,5,6.6,3.4,False
intermedio_13,2025-01-12,press banca,2,82.3,6,7.3,2.7,False
intermedio_13,2025-01-12,press banca,3,83.2,5,8.8,1.2,False
intermedio_13,2025-01-12,press banca,4,84.0,8,7.0,3.0,True
intermedio_13,2025-01-12,press banca,5,84.8,8,6.7,3.3,True
intermedio_13,2025-01-15,dominadas,1,17.5,7,7.8,2.2,True
intermedio_13,2025-01-15,dominadas,2,17.7,5,6.6,3.4,False
intermedio_13,2025-01-15,dominadas,3,17.9,6,8.0,2.0,False
intermedio_13,2025-01-16,press banca,1,85.7,5,7.1,2.9,False
intermedio_13,2025-01-16,press banca,2,86.5,7,6.9,3.1,True
intermedio_13,2025-01-16,press banca,3,87.4,9,7.1,2.9,True
intermedio_13,2025-01-16,press banca,4,88.3,5,8.0,2.0,False
intermedio_13,2025-01-19,sentadilla,1,123.8,10,6.8,3.2,True
intermedio_13,2025-01-19,sentadilla,2,125.0,6,8.4,1.6,False
intermedio_13,2025-01-19,sentadilla,3,126.3,8,8.1,1.9,False
intermedio_13,2025-01-22,peso muerto,1,132.2,6,8.5,1.5,False
intermedio_13,2025-01-22,peso muerto,2,133.6,8,8.4,1.6,False
intermedio_13,2025-01-22,peso muerto,3,134.9,5,6.9,3.1,False
intermedio_13,2025-01-26,remo con barra,1,92.9,5,7.2,2.8,False
intermedio_13,2025-01-26,remo con barra,2,93.8,6,6.9,3.1,False
intermedio_13,2025-01-26,remo con barra,3,94.7,7,8.8,1.2,False
intermedio_13,2025-01-26,remo con barra,4,95.7,8,6.7,3.3,True
intermedio_13,2025-01-29,peso muerto,1,136.2,8,8.7,1.3,False
intermedio_13,2025-01-29,peso muerto,2,137.6,7,6.7,3.3,True
intermedio_13,2025-01-29,peso muerto,3,139.0,5,7.4,2.6,False
intermedio_13,2025-01-29,peso muerto,4,140.4,5,7.4,2.6,False
intermedio_13,2025-02-01,peso muerto,1,141.8,6,7.7,2.3,False
intermedio_13,2025-02-01,peso muerto,2,143.2,7,8.4,1.6,False
intermedio_13,2025-02-01,peso muerto,3,144.6,6,7.8,2.2,False
intermedio_13,2025-02-02,dominadas,1,18.1,5,6.9,3.1,False
intermedio_13,2025-02-02,dominadas,2,18.2,9,8.3,1.7,False
intermedio_13,2025-02-02,dominadas,3,18.4,8,8.3,1.7,False
intermedio_13,2025-02-02,dominadas,4,18.6,9,6.7,3.3,True
intermedio_13,2025-02-02,dominadas,5,18.8,8,7.5,2.5,True
intermedio_13,2025-02-04,dominadas,1,19.0,10,8.9,1.1,False
intermedio_13,2025-02-04,dominadas,2,19.2,9,7.9,2.1,True
intermedio_13,2025-02-04,dominadas,3,19.4,9,8.2,1.8,False
intermedio_13,2025-02-07,remo con barra,1,96.7,9,7.5,2.5,True
intermedio_13,2025-02-07,remo con barra,2,97.6,9,6.8,3.2,True
intermedio_13,2025-02-07,remo con barra,3,98.6,6,7.8,2.2,False
intermedio_13,2025-02-07,remo con barra,4,99.6,10,8.1,1.9,False
intermedio_13,2025-02-10,peso muerto,1,146.1,9,9.0,1.0,False
intermedio_13,2025-02-10,peso muerto,2,147.5,7,7.3,2.7,True
intermedio_13,2025-02-10,peso muerto,3,149.0,9,8.7,1.3,False
intermedio_13,2025-02-10,peso muerto,4,150.5,6,6.7,3.3,False
intermedio_13,2025-02-10,peso muerto,5,152.0,10,6.6,3.4,True
intermedio_13,2025-02-12,peso muerto,1,153.5,8,8.3,1.7,False
intermedio_13,2025-02-12,peso muerto,2,155.0,9,8.7,1.3,False
intermedio_13,2025-02-12,peso muerto,3,156.6,8,8.9,1.1,False
intermedio_13,2025-02-12,peso muerto,4,158.2,5,7.0,3.0,False
intermedio_13,2025-02-12,peso muerto,5,159.7,6,7.8,2.2,False
intermedio_13,2025-02-14,dominadas,1,19.5,6,7.7,2.3,False
intermedio_13,2025-02-14,dominadas,2,19.7,9,6.9,3.1,True
intermedio_13,2025-02-14,dominadas,3,19.9,9,7.2,2.8,True
intermedio_13,2025-02-18,dominadas,1,20.1,10,8.7,1.3,False
intermedio_13,2025-02-18,dominadas,2,20.3,10,7.3,2.7,True
intermedio_13,2025-02-18,dominadas,3,20.5,7,8.8,1.2,False
intermedio_13,2025-02-18,dominadas,4,20.7,7,8.7,1.3,False
intermedio_13,2025-02-19,sentadilla,1,127.5,6,7.6,2.4,False
intermedio_13,2025-02-19,sentadilla,2,128.8,8,7.4,2.6,True
intermedio_13,2025-02-19,sentadilla,3,130.1,5,8.8,1.2,False
intermedio_13,2025-02-22,press banca,1,89.2,9,8.4,1.6,False
intermedio_13,2025-02-22,press banca,2,90.0,6,7.0,3.0,False
intermedio_13,2025-02-22,press banca,3,90.9,5,7.3,2.7,False
intermedio_13,2025-02-22,press banca,4,91.9,6,6.8,3.2,False
intermedio_13,2025-02-23,peso muerto,1,161.3,10,7.7,2.3,True
intermedio_13,2025-02-23,peso muerto,2,163.0,10,6.6,3.4,True
intermedio_13,2025-02-23,peso muerto,3,164.6,5,8.1,1.9,False
intermedio_13,2025-02-23,peso muerto,4,166.2,7,7.6,2.4,True
intermedio_13,2025-02-23,peso muerto,5,167.9,10,6.9,3.1,True
intermedio_13,2025-02-26,dominadas,1,21.0,6,8.4,1.6,False
intermedio_13,2025-02-26,dominadas,2,21.2,9,7.0,3.0,True
intermedio_13,2025-02-26,dominadas,3,21.4,10,8.4,1.6,False
intermedio_13,2025-02-26,dominadas,4,21.6,8,8.3,1.7,False
intermedio_13,2025-02-26,dominadas,5,21.8,5,8.5,1.5,False
intermedio_13,2025-03-01,sentadilla,1,131.4,8,7.5,2.5,True
intermedio_13,2025-03-01,sentadilla,2,132.7,8,7.1,2.9,True
intermedio_13,2025-03-01,sentadilla,3,134.0,9,6.7,3.3,True
intermedio_13,2025-03-01,sentadilla,4,135.4,10,8.0,2.0,True
intermedio_13,2025-03-01,sentadilla,5,136.7,10,8.4,1.6,False
intermedio_13,2025-03-02,sentadilla,1,138.1,6,8.6,1.4,False
intermedio_13,2025-03-02,sentadilla,2,139.5,5,7.0,3.0,False
intermedio_13,2025-03-02,sentadilla,3,140.9,9,6.8,3.2,True
intermedio_13,2025-03-02,sentadilla,4,142.3,10,7.3,2.7,True
intermedio_13,2025-03-02,sentadilla,5,143.7,6,7.2,2.8,False
intermedio_13,2025-03-06,peso muerto,1,169.6,9,8.4,1.6,False
intermedio_13,2025-03-06,peso muerto,2,171.3,9,7.9,2.1,True
intermedio_13,2025-03-06,peso muerto,3,173.0,10,8.6,1.4,False
intermedio_13,2025-03-06,peso muerto,4,174.7,7,8.2,1.8,False
intermedio_13,2025-03-06,peso muerto,5,176.5,5,8.0,2.0,False
intermedio_13,2025-03-07,press banca,1,92.8,5,7.0,3.0,False
intermedio_13,2025-03-07,press banca,2,93.7,9,8.3,1.7,False
intermedio_13,2025-03-07,press banca,3,94.6,6,9.0,1.0,False
intermedio_13,2025-03-09,press banca,1,95.6,5,7.2,2.8,False
intermedio_13,2025-03-09,press banca,2,96.5,10,8.5,1.5,False
intermedio_13,2025-03-09,press banca,3,97.5,10,6.7,3.3,True
intermedio_13,2025-03-09,press banca,4,98.5,9,7.3,2.7,True
intermedio_13,2025-03-09,press banca,5,99.5,6,7.6,2.4,False
intermedio_13,2025-03-11,sentadilla,1,145.1,6,8.8,1.2,False
intermedio_13,2025-03-11,sentadilla,2,146.6,6,7.9,2.1,False
intermedio_13,2025-03-11,sentadilla,3,148.1,5,8.7,1.3,False
intermedio_13,2025-03-11,sentadilla,4,149.5,8,7.2,2.8,True
intermedio_13,2025-03-11,sentadilla,5,151.0,6,7.6,2.4,False
intermedio_13,2025-03-16,peso muerto,1,178.2,9,8.2,1.8,False
intermedio_13,2025-03-16,peso muerto,2,180.0,10,8.0,2.0,True
intermedio_13,2025-03-16,peso muerto,3,181.8,6,7.3,2.7,False
intermedio_13,2025-03-19,dominadas,1,22.0,8,7.0,3.0,True
intermedio_13,2025-03-19,dominadas,2,22.2,5,6.9,3.1,False
intermedio_13,2025-03-19,dominadas,3,22.5,5,8.8,1.2,False
intermedio_13,2025-03-21,peso muerto,1,183.6,8,6.7,3.3,True
intermedio_13,2025-03-21,peso muerto,2,185.5,5,7.4,2.6,False
intermedio_13,2025-03-21,peso muerto,3,187.3,10,7.8,2.2,True
intermedio_13,2025-03-21,peso muerto,4,189.2,8,6.8,3.2,True
intermedio_13,2025-03-22,sentadilla,1,152.5,9,8.3,1.7,False
intermedio_13,2025-03-22,sentadilla,2,154.1,9,7.4,2.6,True
intermedio_13,2025-03-22,sentadilla,3,155.6,7,8.0,2.0,True
intermedio_13,2025-03-22,sentadilla,4,157.2,7,8.8,1.2,False
intermedio_13,2025-03-23,press banca,1,100.5,6,7.6,2.4,False
intermedio_13,2025-03-23,press banca,2,101.5,6,8.2,1.8,False
intermedio_13,2025-03-23,press banca,3,102.5,5,7.7,2.3,False
intermedio_13,2025-03-23,press banca,4,103.5,6,8.5,1.5,False
intermedio_13,2025-03-23,press banca,5,104.5,10,6.9,3.1,True
intermedio_13,2025-03-27,press banca,1,105.6,7,6.5,3.5,True
intermedio_13,2025-03-27,press banca,2,106.6,6,6.7,3.3,False
intermedio_13,2025-03-27,press banca,3,107.7,8,7.6,2.4,True
intermedio_13,2025-03-29,peso muerto,1,191.1,5,7.7,2.3,False
intermedio_13,2025-03-29,peso muerto,2,193.0,8,7.5,2.5,True
intermedio_13,2025-03-29,peso muerto,3,194.9,6,8.9,1.1,False
intermedio_13,2025-03-31,peso muerto,1,196.9,7,7.8,2.2,True
intermedio_13,2025-03-31,peso muerto,2,198.8,5,6.8,3.2,False
intermedio_13,2025-03-31,peso muerto,3,200.8,10,6.8,3.2,True
novato_14,2025-01-02,sentadilla,1,65.2,5,8.7,1.3,False
novato_14,2025-01-02,sentadilla,2,65.5,5,8.4,1.6,False
novato_14,2025-01-02,sentadilla,3,65.9,6,8.4,1.6,False
novato_14,2025-01-03,sentadilla,1,66.2,10,7.7,2.3,True
novato_14,2025-01-03,sentadilla,2,66.5,9,8.3,1.7,False
novato_14,2025-01-03,sentadilla,3,66.9,8,7.6,2.4,True
novato_14,2025-01-08,sentadilla,1,67.2,9,7.7,2.3,True
novato_14,2025-01-08,sentadilla,2,67.5,6,8.7,1.3,False
novato_14,2025-01-08,sentadilla,3,67.9,7,8.7,1.3,False
novato_14,2025-01-08,sentadilla,4,68.2,9,10.0,0.0,False
novato_14,2025-01-15,peso muerto,1,63.6,6,9.3,0.7,False
novato_14,2025-01-15,peso muerto,2,63.9,10,8.7,1.3,False
novato_14,2025-01-15,peso muerto,3,64.2,10,8.2,1.8,False
novato_14,2025-01-15,peso muerto,4,64.5,8,7.8,2.2,True
novato_14,2025-01-18,dominadas,1,0.0,5,9.9,0.1,False
novato_14,2025-01-18,dominadas,2,0.0,7,9.8,0.2,False
novato_14,2025-01-18,dominadas,3,0.0,8,9.0,1.0,False
novato_14,2025-01-18,dominadas,4,0.0,10,9.8,0.2,False
novato_14,2025-01-21,sentadilla,1,68.6,10,9.0,1.0,False
novato_14,2025-01-21,sentadilla,2,68.9,6,9.0,1.0,False
novato_14,2025-01-21,sentadilla,3,69.2,10,9.1,0.9,False
novato_14,2025-01-21,sentadilla,4,69.6,5,8.7,1.3,False
novato_14,2025-01-21,sentadilla,5,69.9,10,9.6,0.4,False
novato_14,2025-01-24,press banca,1,36.9,8,7.6,2.4,True
novato_14,2025-01-24,press banca,2,37.1,7,9.9,0.1,False
novato_14,2025-01-24,press banca,3,37.3,9,9.8,0.2,False
novato_14,2025-01-24,press banca,4,37.5,5,7.7,2.3,False
novato_14,2025-01-26,remo con barra,1,44.2,8,9.7,0.3,False
novato_14,2025-01-26,remo con barra,2,44.5,9,9.6,0.4,False
novato_14,2025-01-26,remo con barra,3,44.7,8,7.5,2.5,True
novato_14,2025-01-26,remo con barra,4,44.9,5,8.3,1.7,False
novato_14,2025-01-26,remo con barra,5,45.1,6,7.8,2.2,False
novato_14,2025-01-27,sentadilla,1,70.3,10,7.6,2.4,True
novato_14,2025-01-27,sentadilla,2,70.6,10,8.1,1.9,False
